Symbol,Date,total,price
AMZN,2013-04-16,2171518,271.033655133135
AMZN,2013-04-17,3147833,267.3267270466663
AMZN,2013-04-18,3128452,260.6769118557903
AMZN,2013-04-19,2600200,260.4569520671835
AMZN,2013-04-22,2118651,261.829972077262
AMZN,2013-04-23,2252954,268.0644449630399
AMZN,2013-04-24,1853959,269.3802103203421
AMZN,2013-04-25,6117213,273.8554704957905
AMZN,2013-04-26,14031643,257.9711664087566
AMZN,2013-04-29,7114728,252.4458428224757
AMZN,2013-04-30,4247385,253.0550733609202
AMZN,2013-05-01,4386571,248.4555157501527
AMZN,2013-05-02,3934747,250.2163933333333
AMZN,2013-05-03,3511924,257.9313713254563
AMZN,2013-05-06,2349445,255.8893010733076
AMZN,2013-05-07,3133569,256.929057461919
AMZN,2013-05-08,2685186,258.6972874876726
AMZN,2013-05-09,2769641,260.6153689001122
AMZN,2013-05-10,3143090,262.2044907434332
AMZN,2013-05-13,2149398,264.2773234849607
AMZN,2013-05-14,2698918,267.5559421707422
AMZN,2013-05-15,2719011,267.0835739830603
AMZN,2013-05-16,1643468,265.8107029345813
AMZN,2013-05-17,2541147,267.7120189464334
AMZN,2013-05-20,2208834,268.48261981246
AMZN,2013-05-21,1738580,269.3903695473251
AMZN,2013-05-22,3306257,264.3164289066018
AMZN,2013-05-23,1998794,261.6864773996259
AMZN,2013-05-24,1708656,259.9086660203717
AMZN,2013-05-28,3464445,268.8758481785193
AMZN,2013-05-29,1900410,266.4115038059458
AMZN,2013-05-30,1666290,267.3746174199713
AMZN,2013-05-31,3531413,270.2459805341123
AMZN,2013-06-03,2539964,265.3282403400309
AMZN,2013-06-04,2078139,265.9809822236138
AMZN,2013-06-05,3505090,268.4606385899407
AMZN,2013-06-06,2467310,266.7548604953129
AMZN,2013-06-07,4629622,274.8305012956053
AMZN,2013-06-10,3089015,280.0315834485142
AMZN,2013-06-11,3093251,276.2326949955538
AMZN,2013-06-12,2239259,272.9069886446886
AMZN,2013-06-13,2656709,274.1541748767748
AMZN,2013-06-14,2150643,274.8947313118812
AMZN,2013-06-17,2884694,278.3295796623667
AMZN,2013-06-18,2146719,281.2547739603094
AMZN,2013-06-19,2827225,280.9075884450252
AMZN,2013-06-20,2980494,275.2948710792497
AMZN,2013-06-21,4223390,272.6026235796306
AMZN,2013-06-24,3866439,269.1739454472321
AMZN,2013-06-25,2454110,271.2571914804812
AMZN,2013-06-26,3029816,276.7510669486201
AMZN,2013-06-27,2520222,277.3689941959179
AMZN,2013-06-28,3191266,278.5153315238627
AMZN,2013-07-01,2889965,280.9153308383234
AMZN,2013-07-02,3237818,284.0363583250842
AMZN,2013-07-03,1380205,284.0402114590833
AMZN,2013-07-05,1986513,284.6358889153115
AMZN,2013-07-08,3049647,289.6825370080848
AMZN,2013-07-09,2782116,290.5874254888309
AMZN,2013-07-10,1851222,291.3308873820755
AMZN,2013-07-11,4007601,297.3076076718087
AMZN,2013-07-12,4545551,304.1100227540168
AMZN,2013-07-15,2245187,305.894819189072
AMZN,2013-07-16,2660497,307.1241134663956
AMZN,2013-07-17,2031626,307.3104926858609
AMZN,2013-07-18,3061901,304.0140443579579
AMZN,2013-07-19,2972005,304.5372695533738
AMZN,2013-07-22,2522023,304.0354622926483
AMZN,2013-07-23,1999624,302.234907718565
AMZN,2013-07-24,2002445,300.0610793028628
AMZN,2013-07-25,5485017,299.9429400595271
AMZN,2013-07-26,8873465,306.6946346436049
AMZN,2013-07-29,3214115,308.5076902204269
AMZN,2013-07-30,3052175,303.9597706607543
AMZN,2013-07-31,1888844,302.5496621374169
AMZN,2013-08-01,2979043,302.3518291363378
AMZN,2013-08-02,2507658,303.6296948185498
AMZN,2013-08-05,2233158,300.2401130207971
AMZN,2013-08-06,1849796,299.9434451747355
AMZN,2013-08-07,1962485,297.5393679198723
AMZN,2013-08-08,2346907,295.245419328586
AMZN,2013-08-09,1950186,297.6377283164829
AMZN,2013-08-12,1504425,296.8892300518683
AMZN,2013-08-13,2354993,293.3376918037838
AMZN,2013-08-14,1415360,292.069765989316
AMZN,2013-08-15,2258067,286.6896774558081
AMZN,2013-08-16,2422856,286.171852369328
AMZN,2013-08-19,2478411,286.7099236682521
AMZN,2013-08-20,1585942,288.1702486228814
AMZN,2013-08-21,1813967,286.0890432848736
AMZN,2013-08-22,1421126,288.3550513607347
AMZN,2013-08-23,1967902,289.422276994553
AMZN,2013-08-26,1717363,288.3432130001933
AMZN,2013-08-27,2474041,281.8356518701523
AMZN,2013-08-28,1456515,281.6626446599673
AMZN,2013-08-29,1565036,284.200413444754
AMZN,2013-08-30,1529378,281.399729886148
AMZN,2013-09-03,2896722,288.4472489508408
AMZN,2013-09-04,2439351,293.0893629267114
AMZN,2013-09-05,1819990,294.7361798738752
AMZN,2013-09-06,2293745,295.9518847816122
AMZN,2013-09-09,1646244,298.6001417473728
AMZN,2013-09-10,1782237,299.2638305267168
AMZN,2013-09-11,1745625,299.3464584421829
AMZN,2013-09-12,1678393,299.733620600572
AMZN,2013-09-13,1350645,297.8044455954979
AMZN,2013-09-16,1818400,297.4802578749489
AMZN,2013-09-17,2297381,302.3493763665703
AMZN,2013-09-18,2946988,308.2308886747624
AMZN,2013-09-19,2355346,312.5586707477524
AMZN,2013-09-20,5306003,316.9557957797604
AMZN,2013-09-23,1886853,311.8389360936608
AMZN,2013-09-24,2082796,315.1377089179461
AMZN,2013-09-25,2010249,313.7122698873448
AMZN,2013-09-26,1990982,317.7119539919502
AMZN,2013-09-27,1658435,315.1300691358025
AMZN,2013-09-30,1641682,313.1225399475238
AMZN,2013-10-01,2401455,317.7708790947213
AMZN,2013-10-02,2224623,319.4782183378825
AMZN,2013-10-03,2689862,316.8654201715794
AMZN,2013-10-04,1817776,316.6965645087461
AMZN,2013-10-07,2085725,312.4529278931948
AMZN,2013-10-08,3183148,304.7207813140604
AMZN,2013-10-09,3252771,298.9494304365886
AMZN,2013-10-10,2557138,304.860150987115
AMZN,2013-10-11,2163093,309.4785238358658
AMZN,2013-10-14,1939092,309.6785078152136
AMZN,2013-10-15,2261554,307.7445159428912
AMZN,2013-10-16,2180521,309.1706078358466
AMZN,2013-10-17,2648384,308.4962417171495
AMZN,2013-10-18,5970014,325.2569655923461
AMZN,2013-10-21,2527617,325.7794344428808
AMZN,2013-10-22,3942953,331.7817458470858
AMZN,2013-10-23,2820254,326.5201498866825
AMZN,2013-10-24,5885455,339.1138198777564
AMZN,2013-10-25,12064595,361.1245409472781
AMZN,2013-10-28,3635848,359.7507573157895
AMZN,2013-10-29,2190763,360.4463786734694
AMZN,2013-10-30,4507005,361.8796648014647
AMZN,2013-10-31,2485885,363.4844348179165
AMZN,2013-11-01,3332126,359.6345131898257
AMZN,2013-11-04,1940496,357.0301936757014
AMZN,2013-11-05,2005715,358.0660541938257
AMZN,2013-11-06,2289655,357.3345637504879
AMZN,2013-11-07,4250065,347.3010776690452
AMZN,2013-11-08,2659483,348.1565021767697
AMZN,2013-11-11,2323382,353.1940448910177
AMZN,2013-11-12,2344304,350.025360961514
AMZN,2013-11-13,2777732,352.0754212119498
AMZN,2013-11-14,4164328,364.8319777095886
AMZN,2013-11-15,4494773,368.427975966613
AMZN,2013-11-18,2738214,369.1593734315454
AMZN,2013-11-19,1904797,365.8000393009647
AMZN,2013-11-20,1772984,364.3303325842697
AMZN,2013-11-21,1968689,367.5231065711542
AMZN,2013-11-22,2967833,371.8329145161291
AMZN,2013-11-25,2972546,375.6062152365453
AMZN,2013-11-26,2802975,379.1340657274193
AMZN,2013-11-27,2267964,385.3376613141276
AMZN,2013-11-29,2410393,392.050811793394
AMZN,2013-12-02,4662845,393.2383698874621
AMZN,2013-12-03,3705413,385.3904682094716
AMZN,2013-12-04,2355939,386.0350662793734
AMZN,2013-12-05,1908652,383.5300112402776
AMZN,2013-12-06,1988162,386.1454352686945
AMZN,2013-12-09,2767069,384.4718833117664
AMZN,2013-12-10,2746295,386.6659958815673
AMZN,2013-12-11,2463630,385.380210446995
AMZN,2013-12-12,2123692,382.0020028232441
AMZN,2013-12-13,3033341,386.2301187281195
AMZN,2013-12-16,2258819,388.6369658070412
AMZN,2013-12-17,2395307,388.4947141175113
AMZN,2013-12-18,3493805,390.2785226018201
AMZN,2013-12-19,2429686,395.4174276998681
AMZN,2013-12-20,5038847,401.799756465824
AMZN,2013-12-23,2661823,402.2375436340948
AMZN,2013-12-24,1380373,399.4201836052354
AMZN,2013-12-26,1871844,401.8380079578985
AMZN,2013-12-27,1987280,399.7710119991547
AMZN,2013-12-30,2487812,394.7142403957404
AMZN,2013-12-31,1997051,396.65941791068
ATVI,2013-01-02,6091825,10.85870587240403
ATVI,2013-01-03,7201690,10.95414609228736
ATVI,2013-01-04,4069217,11.14920806778917
ATVI,2013-01-07,3655820,11.14187029708889
ATVI,2013-01-08,6141768,11.04182662982037
ATVI,2013-01-09,3489221,10.94849371174179
ATVI,2013-01-10,4145443,10.93789835305905
ATVI,2013-01-11,21329006,11.32089385137859
ATVI,2013-01-14,7228259,11.48255614848328
ATVI,2013-01-15,4764340,11.54496666666667
ATVI,2013-01-16,4809537,11.44932558856502
ATVI,2013-01-17,3546493,11.47184581013461
ATVI,2013-01-18,6944335,11.40119512107623
ATVI,2013-01-22,3712704,11.44409866051684
ATVI,2013-01-23,7628543,11.34060695105847
ATVI,2013-01-24,4899965,11.38366151700782
ATVI,2013-01-25,4143075,11.36824845051849
ATVI,2013-01-28,4948650,11.38859374062266
ATVI,2013-01-29,4203739,11.43142992775529
ATVI,2013-01-30,5157238,11.34387169326009
ATVI,2013-01-31,9047141,11.40782146853519
ATVI,2013-02-01,5179753,11.57612517826018
ATVI,2013-02-04,7192936,11.5784367041333
ATVI,2013-02-05,11816735,11.75219143204911
ATVI,2013-02-06,8053573,11.92181049494853
ATVI,2013-02-07,12734012,11.97528473948511
ATVI,2013-02-08,56190723,13.33200921835978
ATVI,2013-02-11,26677975,13.53760985073868
ATVI,2013-02-12,14440678,13.53849111502956
ATVI,2013-02-13,18033813,13.56283395894853
ATVI,2013-02-14,26298656,13.91640312297007
ATVI,2013-02-15,13937095,14.31952412452913
ATVI,2013-02-19,15624914,14.45680672628152
ATVI,2013-02-20,13827677,14.3504758175405
ATVI,2013-02-21,10726233,14.29689536305246
ATVI,2013-02-22,8591652,14.4419338250352
ATVI,2013-02-25,7975515,14.51297578391552
ATVI,2013-02-26,11966535,14.20966226117604
ATVI,2013-02-27,11664378,14.23285705827624
ATVI,2013-02-28,7464138,14.36994048973617
ATVI,2013-03-01,4564663,14.26700172257836
ATVI,2013-03-04,3956515,14.37324826750399
ATVI,2013-03-05,4901484,14.50405438301057
ATVI,2013-03-06,8825921,14.71307097197776
ATVI,2013-03-07,11065880,14.93111349884192
ATVI,2013-03-08,4721441,14.79083182251495
ATVI,2013-03-11,5364111,14.76510112584438
ATVI,2013-03-12,5648445,14.80609660385925
ATVI,2013-03-13,6656184,14.93405631352343
ATVI,2013-03-14,4185123,14.96937933548297
ATVI,2013-03-15,12516222,14.69721944404332
ATVI,2013-03-18,7492259,14.45063460662496
ATVI,2013-03-19,10061252,14.09862668433191
ATVI,2013-03-20,9759838,14.21236363506822
ATVI,2013-03-21,8256842,14.17251281615237
ATVI,2013-03-22,8200155,14.30740523501267
ATVI,2013-03-25,3768983,14.31057547815692
ATVI,2013-03-26,3211565,14.41750981548889
ATVI,2013-03-27,5114005,14.40383027151404
ATVI,2013-03-28,3317989,14.43499452045562
ATVI,2013-04-01,2649018,14.43453648231331
ATVI,2013-04-02,5012870,14.72862332989868
ATVI,2013-04-03,4091110,14.60272723999153
ATVI,2013-04-04,3412388,14.44554153509277
ATVI,2013-04-05,3452907,14.33768446042311
ATVI,2013-04-08,3716055,14.59793942872117
ATVI,2013-04-09,4675806,14.63341300655542
ATVI,2013-04-10,4699432,14.88717978346089
ATVI,2013-04-11,6060579,14.75167924120768
ATVI,2013-04-12,3822381,14.66817837124766
ATVI,2013-04-15,6283440,14.39694250287282
ATVI,2013-04-16,8859297,14.40532001634729
ATVI,2013-04-17,6319051,14.20212007563241
ATVI,2013-04-18,4126072,14.129139932803
ATVI,2013-04-19,4856512,14.17071911577028
ATVI,2013-04-22,3148820,14.3894301771668
ATVI,2013-04-23,6312651,14.51727378818604
ATVI,2013-04-24,5155970,14.73579426676039
ATVI,2013-04-25,7780565,14.77585663764778
ATVI,2013-04-26,5988908,14.79068143915423
ATVI,2013-04-29,7101614,14.9595576937068
ATVI,2013-04-30,7842147,14.90903159042714
ATVI,2013-05-01,4513610,14.73454978081485
ATVI,2013-05-02,3845160,14.84276311070051
ATVI,2013-05-03,4864462,15.13125724608044
ATVI,2013-05-06,6817824,15.00790907981625
ATVI,2013-05-07,5048219,14.92028700974009
ATVI,2013-05-08,8868158,15.27210822209914
ATVI,2013-05-09,18958734,14.24272722713062
ATVI,2013-05-10,10851105,14.74633740358145
ATVI,2013-05-13,6813644,14.69271556045079
ATVI,2013-05-14,10498685,15.02666854059031
ATVI,2013-05-15,20855235,15.12858065890125
ATVI,2013-05-16,12559278,14.95946005736914
ATVI,2013-05-17,10833603,14.88098835901264
ATVI,2013-05-20,6541197,15.23885413125759
ATVI,2013-05-21,9304175,15.48100006815219
ATVI,2013-05-22,7922376,15.44686376534568
ATVI,2013-05-23,8034890,15.49682033052697
ATVI,2013-05-24,4407030,15.51092383669886
ATVI,2013-05-28,9926847,15.86920311179516
ATVI,2013-05-29,9792036,15.31003736194984
ATVI,2013-05-30,12733396,15.03577802783702
ATVI,2013-05-31,20936413,14.75439735801694
ATVI,2013-06-03,10517029,14.55776682684222
ATVI,2013-06-04,8171429,14.42134488222455
ATVI,2013-06-05,8162912,14.26978322601607
ATVI,2013-06-06,7939809,14.51591769127115
ATVI,2013-06-07,5099472,14.74552084440634
ATVI,2013-06-10,3800218,14.62377983658272
ATVI,2013-06-11,7103413,14.3166722822017
ATVI,2013-06-12,6346569,14.30010868286008
ATVI,2013-06-13,6799312,14.39977440252289
ATVI,2013-06-14,4047989,14.56788229426434
ATVI,2013-06-17,7011549,14.74733482481473
ATVI,2013-06-18,9396689,14.65565829309961
ATVI,2013-06-19,9688665,14.35912773485373
ATVI,2013-06-20,8918519,13.98592215450035
ATVI,2013-06-21,17468025,13.65855586289965
ATVI,2013-06-24,7871155,13.40022913085005
ATVI,2013-06-25,5662244,13.6893820747303
ATVI,2013-06-26,3664885,13.78072674555516
ATVI,2013-06-27,4232839,14.0805470237467
ATVI,2013-06-28,6403917,14.18874678708512
ATVI,2013-07-01,4127950,14.3007368280912
ATVI,2013-07-02,4504298,14.31975991343964
ATVI,2013-07-03,1790879,14.35203213747037
ATVI,2013-07-05,2709143,14.5586499286835
ATVI,2013-07-08,7565067,14.58904469810647
ATVI,2013-07-09,7968086,14.83146782445924
ATVI,2013-07-10,3782585,14.92309325787402
ATVI,2013-07-11,4507715,15.16824068787124
ATVI,2013-07-12,5634607,15.02164412387631
ATVI,2013-07-15,6601216,15.12901872747155
ATVI,2013-07-16,3578111,15.11152404278595
ATVI,2013-07-17,3726126,15.17883586231661
ATVI,2013-07-18,8500924,15.54938544343169
ATVI,2013-07-19,6731870,15.54882557876244
ATVI,2013-07-22,8197087,15.0990596061327
ATVI,2013-07-23,4642680,15.29491386614865
ATVI,2013-07-24,5252997,15.31693603935023
ATVI,2013-07-25,4552264,15.19580243676743
ATVI,2013-07-26,41855813,17.350525841404
ATVI,2013-07-29,20719480,17.98371248791679
ATVI,2013-07-30,9735671,18.15338632151491
ATVI,2013-07-31,8686681,18.04071679494308
ATVI,2013-08-01,7748425,18.20129001526294
ATVI,2013-08-02,11513531,17.84384165331819
ATVI,2013-08-05,6764040,17.70904747539385
ATVI,2013-08-06,11614091,17.41504346234078
ATVI,2013-08-07,4031956,17.4947163289578
ATVI,2013-08-08,6119073,17.47804512757332
ATVI,2013-08-09,5894031,17.27985738059578
ATVI,2013-08-12,5229228,17.15668700977199
ATVI,2013-08-13,8433343,17.35594185507405
ATVI,2013-08-14,8631240,17.40789542614424
ATVI,2013-08-15,6816930,17.20941857234224
ATVI,2013-08-16,6657169,17.31636605295083
ATVI,2013-08-19,5565845,16.96725241647296
ATVI,2013-08-20,5572032,16.76287046517624
ATVI,2013-08-21,5410793,16.57134612698063
ATVI,2013-08-22,2862030,16.82173504764574
ATVI,2013-08-23,5429754,16.69584908947686
ATVI,2013-08-26,3903053,16.6289080403065
ATVI,2013-08-27,8269290,16.18506099147237
ATVI,2013-08-28,5256371,16.41753630546402
ATVI,2013-08-29,6612759,16.81263802534804
ATVI,2013-08-30,4937918,16.3871355481424
ATVI,2013-09-03,9497373,17.04876194559067
ATVI,2013-09-04,5578933,17.04023995447518
ATVI,2013-09-05,4691148,17.20083833054519
ATVI,2013-09-06,6169368,16.97547201125733
ATVI,2013-09-09,3346653,17.01156498833139
ATVI,2013-09-10,7216973,17.08294337111687
ATVI,2013-09-11,4624293,17.20181670291431
ATVI,2013-09-12,3760639,16.89261372877569
ATVI,2013-09-13,3525754,16.94399738344434
ATVI,2013-09-16,6026913,17.22458796101036
ATVI,2013-09-17,4227711,17.20960463763718
ATVI,2013-09-18,6845516,17.08208626556017
ATVI,2013-09-19,9290333,17.03419038579958
ATVI,2013-09-20,10355155,17.08439133387666
ATVI,2013-09-23,4783182,16.93604456156974
ATVI,2013-09-24,4951288,16.95237171371543
ATVI,2013-09-25,5077446,16.98197932626257
ATVI,2013-09-26,3365794,16.98322974280062
ATVI,2013-09-27,3396788,16.86478636913564
ATVI,2013-09-30,4041218,16.66909551740303
ATVI,2013-10-01,5466646,16.91108505434783
ATVI,2013-10-02,4779835,16.76420336586839
ATVI,2013-10-03,5467572,16.68463958170615
ATVI,2013-10-04,4317498,16.84732239596312
ATVI,2013-10-07,3876862,16.56294035736291
ATVI,2013-10-08,7184055,16.39131242358509
ATVI,2013-10-09,5775714,16.3724326132869
ATVI,2013-10-10,13269437,16.88222957893516
ATVI,2013-10-11,8482620,17.04270137790393
ATVI,2013-10-14,10882527,17.59001782050722
ATVI,2013-10-15,10953852,17.79192060432404
ATVI,2013-10-16,6919386,17.50415068664973
ATVI,2013-10-17,5288191,17.48586574852015
ATVI,2013-10-18,5760505,17.44295772912678
ATVI,2013-10-21,4303774,17.54535070609204
ATVI,2013-10-22,5985083,17.56626056280587
ATVI,2013-10-23,5141226,17.53902852970664
ATVI,2013-10-24,6717791,17.3238880241374
ATVI,2013-10-25,5554742,17.3859471760526
ATVI,2013-10-28,8707827,17.29213463319038
ATVI,2013-10-29,32228235,16.75109849044079
ATVI,2013-10-30,14307719,16.65699761028797
ATVI,2013-10-31,23489989,16.6634135483871
ATVI,2013-11-01,6637718,16.70985015775798
ATVI,2013-11-04,5460241,16.82918708872788
ATVI,2013-11-05,9897128,16.46505788369066
ATVI,2013-11-06,11871896,16.63568853242013
ATVI,2013-11-07,18971451,16.80649396458951
ATVI,2013-11-08,6914196,17.05445835248365
ATVI,2013-11-11,7059177,16.86974895646794
ATVI,2013-11-12,8305870,17.07145236166178
ATVI,2013-11-13,6394441,17.15261098216704
ATVI,2013-11-14,7652099,17.48812931945212
ATVI,2013-11-15,9487096,17.69576872644675
ATVI,2013-11-18,9818764,17.59564860869565
ATVI,2013-11-19,9660226,17.0940934931155
ATVI,2013-11-20,8532490,17.13698428205785
ATVI,2013-11-21,8561958,17.2632499344692
ATVI,2013-11-22,5515806,17.26896640611796
ATVI,2013-11-25,7232367,17.45750534558212
ATVI,2013-11-26,12840135,17.19439853537472
ATVI,2013-11-27,5707284,17.22720902969548
ATVI,2013-11-29,3709196,17.28588355498721
ATVI,2013-12-02,9483374,17.40764305629427
ATVI,2013-12-03,7544985,17.16817203456123
ATVI,2013-12-04,4583478,17.14645290808543
ATVI,2013-12-05,9271005,16.92994191307915
ATVI,2013-12-06,5259432,17.13267697377713
ATVI,2013-12-09,5011764,17.27624507488349
ATVI,2013-12-10,4641585,17.32157040683727
ATVI,2013-12-11,4054477,17.14505407175136
ATVI,2013-12-12,5023916,16.69670588371197
ATVI,2013-12-13,4956314,16.74595016367299
ATVI,2013-12-16,5393489,16.83916698282786
ATVI,2013-12-17,7363066,16.95837107361761
ATVI,2013-12-18,7980595,17.05121735007605
ATVI,2013-12-19,12732120,17.60553702114093
ATVI,2013-12-20,13735384,17.76035876022923
ATVI,2013-12-23,8196747,18.2304695996817
ATVI,2013-12-24,2268036,18.12058666547182
ATVI,2013-12-26,3318409,18.09491844910591
ATVI,2013-12-27,3125901,17.89739202034154
ATVI,2013-12-30,3299461,17.82569474684638
ATVI,2013-12-31,2886228,17.8148506314581
AVGO,2013-01-02,3671600,32.46694412488174
AVGO,2013-01-03,2329482,32.7496022582046
AVGO,2013-01-04,2710420,32.50668074578278
AVGO,2013-01-07,1682116,32.29315897844424
AVGO,2013-01-08,2096485,32.30296091226902
AVGO,2013-01-09,2945602,32.74687349370878
AVGO,2013-01-10,4459021,33.33196133116883
AVGO,2013-01-11,4787053,34.18759975502786
AVGO,2013-01-14,4931816,34.27557571211283
AVGO,2013-01-15,3373578,34.06118792086258
AVGO,2013-01-16,2766820,34.30397199246809
AVGO,2013-01-17,2116481,34.77986493057863
AVGO,2013-01-18,1882980,34.47352050431321
AVGO,2013-01-22,1380885,34.4301267471091
AVGO,2013-01-23,2372758,34.4261065015265
AVGO,2013-01-24,4456651,34.07996752301819
AVGO,2013-01-25,3508767,34.08203856584259
AVGO,2013-01-28,3845862,34.39573142557461
AVGO,2013-01-29,2373131,34.51090351643919
AVGO,2013-01-30,2518500,35.033961103421
AVGO,2013-01-31,7035915,35.81708665059467
AVGO,2013-02-01,2797092,36.12506603433786
AVGO,2013-02-04,4458406,35.49993223407299
AVGO,2013-02-05,2939183,35.3590272406411
AVGO,2013-02-06,2080296,35.49477443381181
AVGO,2013-02-07,4243461,34.93511129885646
AVGO,2013-02-08,3296665,35.30109039162347
AVGO,2013-02-11,2999764,35.47061751658995
AVGO,2013-02-12,3122384,35.11269115650206
AVGO,2013-02-13,2658949,35.16741370836875
AVGO,2013-02-14,3237126,35.48923383091238
AVGO,2013-02-15,2531614,35.26639272704033
AVGO,2013-02-19,2439532,35.41222250610019
AVGO,2013-02-20,3326153,35.25182022062134
AVGO,2013-02-21,6182762,33.55701262509832
AVGO,2013-02-22,1896307,34.03775390163935
AVGO,2013-02-25,3062334,33.4573392152321
AVGO,2013-02-26,3455598,32.91613237371882
AVGO,2013-02-27,3625363,33.96482210715509
AVGO,2013-02-28,3476176,34.16823784860558
AVGO,2013-03-01,3150392,33.69731250237237
AVGO,2013-03-04,1700436,33.5455536121673
AVGO,2013-03-05,3050936,34.09111428571429
AVGO,2013-03-06,2460909,34.54088176700444
AVGO,2013-03-07,3074158,34.84603401407136
AVGO,2013-03-08,1968766,35.17489944739004
AVGO,2013-03-11,2817204,35.35997836489065
AVGO,2013-03-12,2247628,35.36518600856289
AVGO,2013-03-13,2749443,35.83650370707439
AVGO,2013-03-14,4344860,36.76207920406352
AVGO,2013-03-15,3449258,36.03428598543368
AVGO,2013-03-18,2868879,35.52403112500859
AVGO,2013-03-19,3380690,35.34410997714286
AVGO,2013-03-20,3099641,35.75111470930233
AVGO,2013-03-21,2781503,35.5260373097255
AVGO,2013-03-22,1730508,35.81980183613373
AVGO,2013-03-25,1285282,35.51103720008805
AVGO,2013-03-26,955039,35.75113850883935
AVGO,2013-03-27,1486027,35.48459703126542
AVGO,2013-03-28,1469107,35.7480109252218
AVGO,2013-04-01,1936929,35.49288875945839
AVGO,2013-04-02,2300808,35.12088360267184
AVGO,2013-04-03,1833017,34.46639018495493
AVGO,2013-04-04,1532511,34.42127070980118
AVGO,2013-04-05,1444450,34.08720481964232
AVGO,2013-04-08,1234507,34.39005253576073
AVGO,2013-04-09,1597694,34.76875827503682
AVGO,2013-04-10,1477093,35.25311852838696
AVGO,2013-04-11,1849484,35.55804822224091
AVGO,2013-04-12,1612106,34.86439676390582
AVGO,2013-04-15,2458881,34.02317257302406
AVGO,2013-04-16,2290723,34.29788215602197
AVGO,2013-04-17,6392491,32.71044459643513
AVGO,2013-04-18,4096700,31.74163110139076
AVGO,2013-04-19,3710680,31.43287237869412
AVGO,2013-04-22,3631913,31.30973140515223
AVGO,2013-04-23,2521484,32.1299442526625
AVGO,2013-04-24,3205184,32.51318993675938
AVGO,2013-04-25,2528800,32.81039978142077
AVGO,2013-04-26,3094199,32.15418913707408
AVGO,2013-04-29,2039091,32.61331532846715
AVGO,2013-04-30,5269250,31.96384343893255
AVGO,2013-05-01,3617707,31.45365663330981
AVGO,2013-05-02,3251554,31.89739497476037
AVGO,2013-05-03,4689029,32.06209231901119
AVGO,2013-05-06,3283421,32.64079657470189
AVGO,2013-05-07,1658850,32.6011493719535
AVGO,2013-05-08,2542720,33.2626376883746
AVGO,2013-05-09,2976611,33.83364810614282
AVGO,2013-05-10,1562756,34.00203263243851
AVGO,2013-05-13,1495190,33.83156044885946
AVGO,2013-05-14,1592300,33.60558514564114
AVGO,2013-05-15,1694082,33.96273439985205
AVGO,2013-05-16,2473609,34.30431427941047
AVGO,2013-05-17,2744000,34.44761933310592
AVGO,2013-05-20,1387159,34.4267544010589
AVGO,2013-05-21,2070336,34.85629707592339
AVGO,2013-05-22,3360086,34.78385065170764
AVGO,2013-05-23,2850083,33.95060683316245
AVGO,2013-05-24,1510567,33.89904538200896
AVGO,2013-05-28,2087331,34.46276928846755
AVGO,2013-05-29,2282279,34.57078776414137
AVGO,2013-05-30,8245642,37.59765109589988
AVGO,2013-05-31,3422649,37.92659006647855
AVGO,2013-06-03,2718917,37.06032567092356
AVGO,2013-06-04,3297897,37.86746720074306
AVGO,2013-06-05,1489375,37.10815585845628
AVGO,2013-06-06,2956618,36.68219351316256
AVGO,2013-06-07,3068069,36.93584735432016
AVGO,2013-06-10,2634274,36.97402314507198
AVGO,2013-06-11,2165645,36.48228090324763
AVGO,2013-06-12,2130615,36.14896708219452
AVGO,2013-06-13,2910163,36.6947046050486
AVGO,2013-06-14,2175649,37.52788849927949
AVGO,2013-06-17,2472249,38.11226217270195
AVGO,2013-06-18,2738253,38.49304635606018
AVGO,2013-06-19,2400134,38.47394416624373
AVGO,2013-06-20,3158569,37.40396064584485
AVGO,2013-06-21,8004342,37.18720180242475
AVGO,2013-06-24,3684847,36.57885907097383
AVGO,2013-06-25,2600268,37.05536384605069
AVGO,2013-06-26,2108363,37.26987723674129
AVGO,2013-06-27,2635886,37.59472715718552
AVGO,2013-06-28,1956634,37.3763404171586
AVGO,2013-07-01,2714655,37.59488260976208
AVGO,2013-07-02,4097880,38.59656328039762
AVGO,2013-07-03,1521724,38.56694499515034
AVGO,2013-07-05,1444695,38.61243327157484
AVGO,2013-07-08,2291188,37.68780292455496
AVGO,2013-07-09,1385454,37.63565347973342
AVGO,2013-07-10,1768568,38.03826902119982
AVGO,2013-07-11,1677099,38.30644933662187
AVGO,2013-07-12,1834116,38.86694121042216
AVGO,2013-07-15,2155097,38.37516866032107
AVGO,2013-07-16,3125167,38.882748269613
AVGO,2013-07-17,2398917,39.20324766304348
AVGO,2013-07-18,3702716,37.81550213330045
AVGO,2013-07-19,1775699,37.8408591703231
AVGO,2013-07-22,986863,37.77706108988204
AVGO,2013-07-23,1650020,37.70934883006382
AVGO,2013-07-24,2050295,37.26879772911598
AVGO,2013-07-25,2550788,36.67069425393227
AVGO,2013-07-26,1225595,36.70562914813948
AVGO,2013-07-29,1309333,36.64371523918285
AVGO,2013-07-30,1163148,36.76701125358068
AVGO,2013-07-31,1319467,36.88165266821346
AVGO,2013-08-01,1949883,37.13773227771011
AVGO,2013-08-02,1518406,37.32146544608224
AVGO,2013-08-05,1177224,37.10563404060449
AVGO,2013-08-06,1073807,36.8282638001638
