Symbol,Date,total,price
CTRX,2012-12-21,6339351,48.38602831320546
CTRX,2012-12-24,320857,48.27221220423412
CTRX,2012-12-26,594525,47.72006194709454
CTRX,2012-12-27,1436097,46.61174506319839
CTRX,2012-12-28,854252,47.11145611489488
CTRX,2012-12-31,1089580,46.92516862308398
CMCSA,2012-01-03,20831562,24.54929225975774
CMCSA,2012-01-04,17325340,24.58597843093041
CMCSA,2012-01-05,22343607,24.81919436347074
CMCSA,2012-01-06,9613949,24.74915617043686
CMCSA,2012-01-09,19720855,25.17816376024382
CMCSA,2012-01-10,19527094,25.48132954070375
CMCSA,2012-01-11,11767382,25.44651124875168
CMCSA,2012-01-12,11061592,25.44897653119362
CMCSA,2012-01-13,10071060,25.27092694566249
CMCSA,2012-01-17,11983804,25.66689564115162
CMCSA,2012-01-18,14728036,25.62789339818841
CMCSA,2012-01-19,10036856,25.82756025172189
CMCSA,2012-01-20,15293747,25.95158517727743
CMCSA,2012-01-23,13547796,25.98024580633318
CMCSA,2012-01-24,10023461,25.79849449721247
CMCSA,2012-01-25,18091098,25.97979361860189
CMCSA,2012-01-26,19646045,26.3614117359837
CMCSA,2012-01-27,14366801,26.35483226641446
CMCSA,2012-01-30,18254790,26.3045148501317
CMCSA,2012-01-31,16239393,26.43255184292678
CMCSA,2012-02-01,16084086,26.82275339306138
CMCSA,2012-02-02,17533929,26.77786114790723
CMCSA,2012-02-03,13635638,27.04095983526541
CMCSA,2012-02-06,12990956,27.05609471939951
CMCSA,2012-02-07,12184377,27.02427575495528
CMCSA,2012-02-08,12718508,27.08531107973702
CMCSA,2012-02-09,13950975,27.34839389837237
CMCSA,2012-02-10,10705194,27.13339524012326
CMCSA,2012-02-13,8028613,27.41067084099195
CMCSA,2012-05-16,11492290,28.9926882388363
CMCSA,2012-05-17,9815993,28.64758349091525
CMCSA,2012-05-18,16566718,28.42297817834863
CMCSA,2012-05-21,10508050,28.46825109499178
CMCSA,2012-05-22,11941262,28.93128122963538
CMCSA,2012-05-23,10198872,28.61841216438907
CMCSA,2012-05-24,12747547,28.90655242380629
CMCSA,2012-05-25,9321584,28.92326795461106
CMCSA,2012-05-29,9904013,29.06778630953537
CMCSA,2012-05-30,10305594,29.02892805762223
CMCSA,2012-05-31,13206809,28.93694871875812
CMCSA,2012-06-01,20663387,28.5910442041554
CMCSA,2012-06-04,22244660,28.87643473732541
CMCSA,2012-06-05,13752799,28.97703852704849
CMCSA,2012-06-06,13231897,29.50058792089058
CMCSA,2012-06-07,16892538,30.1371976652077
CMCSA,2012-06-08,15216768,30.10648905296156
CMCSA,2012-06-11,11870119,30.28120650643494
CMCSA,2012-06-12,24975763,30.11732468070732
CMCSA,2012-06-13,14024874,30.17071808309883
CMCSA,2012-06-14,15427378,30.51129310283293
CMCSA,2012-06-15,21072747,31.007816757581
CMCSA,2012-06-18,12163617,31.18237462906828
CMCSA,2012-06-19,13386654,31.37945671371319
CMCSA,2012-06-20,15358750,31.15199898120182
CMCSA,2012-06-21,14260507,30.91122784364821
CMCSA,2012-06-22,18444877,30.80224911218511
CMCSA,2012-06-25,11600141,30.37652871244103
CMCSA,2012-06-26,10389978,30.49056024023077
CMCSA,2012-06-27,14016074,31.11505804124813
CMCSA,2012-06-28,12281193,30.80756461714793
CMCSA,2012-06-29,16139878,31.75743475099783
CMCSA,2012-07-02,11757836,32.1974244802927
CMCSA,2012-07-03,8031356,32.0733295541533
CMCSA,2012-07-05,9799815,31.63486709575158
CMCSA,2012-07-06,10373237,31.44840105394564
CMCSA,2012-07-09,10648202,31.34282725514731
CMCSA,2012-07-10,12800244,31.47034573818516
CMCSA,2012-07-11,14069300,31.56980624260261
CMCSA,2012-07-12,17751014,31.19726425425155
CMCSA,2012-07-13,10465196,31.69704249770555
CMCSA,2012-07-16,10001001,31.71798247417959
CMCSA,2012-07-17,13359555,32.14990323588807
CMCSA,2012-07-18,11298097,32.25950373330826
CMCSA,2012-07-19,11321986,32.46576067445333
CMCSA,2012-07-20,12382749,32.26412649076741
CMCSA,2012-07-23,14153571,31.46437450573572
CMCSA,2012-07-24,13641474,31.30453654736653
CMCSA,2012-07-25,8754851,31.28951473338388
CMCSA,2012-07-26,17497897,31.73416584220509
CMCSA,2012-07-27,15093998,32.08787623532687
CMCSA,2012-07-30,9696272,32.30966941998511
CMCSA,2012-07-31,19509637,32.55028487673215
CMCSA,2012-08-01,22150986,33.68680160573537
CMCSA,2012-08-02,23925103,34.00644804324654
CMCSA,2012-08-03,21454756,34.73791850905872
CMCSA,2012-08-06,12440075,34.87452829827531
CMCSA,2012-08-07,18692181,34.65673098898068
CMCSA,2012-08-08,13353323,34.33049778395352
CMCSA,2012-08-09,11731946,34.56450088242309
CMCSA,2012-08-10,7893738,34.56922759813295
CMCSA,2012-08-13,11566878,34.39176609105517
CMCSA,2012-08-14,12463955,34.59267363330938
CMCSA,2012-08-15,10610241,34.14226259908521
CMCSA,2012-08-16,10193118,34.18343014725509
CMCSA,2012-08-17,10603566,33.9920163277106
CMCSA,2012-08-20,8024440,33.86733938002947
CMCSA,2012-08-21,11963817,34.06882119550431
CMCSA,2012-08-22,11266849,34.00771904516613
CMCSA,2012-08-23,7696096,33.90770001269559
CMCSA,2012-08-24,14036634,33.97952942099884
CMCSA,2012-08-27,8767702,33.99603400546052
CMCSA,2012-08-28,10316906,33.9426634022718
CMCSA,2012-08-29,6946648,34.00458082487725
CMCSA,2012-08-30,9864396,33.63319829565033
CMCSA,2012-08-31,12122841,33.60967671941628
CMCSA,2012-09-04,11845154,33.54231707679772
CMCSA,2012-09-05,12886434,33.64709354795644
CMCSA,2012-09-06,13779484,34.37873894421629
CMCSA,2012-09-07,10023330,34.51962444843929
CMCSA,2012-09-10,9613712,34.35682238613222
CMCSA,2012-09-11,7016058,34.31548546178668
CMCSA,2012-09-12,19153203,34.53138006277942
CMCSA,2012-09-13,11864049,35.02512990254776
CMCSA,2012-09-14,12632592,35.29249586141071
CMCSA,2012-09-17,10576071,35.00709855873429
CMCSA,2012-09-18,8702538,34.81480147844876
CMCSA,2012-09-19,17069308,35.14323757797668
CMCSA,2012-09-20,14731046,35.67514924944265
CMCSA,2012-09-21,24526803,36.32103405798142
CMCSA,2012-09-24,10254077,36.38724967666607
CMCSA,2012-09-25,17232177,36.42046635717544
CMCSA,2012-09-26,13915897,35.35511767167118
CMCSA,2012-09-27,12737728,35.6541179926665
CMCSA,2012-09-28,10527431,35.77007677436569
CMCSA,2012-10-01,11484401,35.63403306674736
CMCSA,2012-10-02,12708648,35.80355373761579
CMCSA,2012-10-03,10447720,36.24422487796166
CMCSA,2012-10-04,9373236,36.49726722987568
CMCSA,2012-10-05,8425512,36.72058503489531
CMCSA,2012-10-08,10219012,36.27135571070234
CMCSA,2012-10-09,12281883,35.59236849444871
CMCSA,2012-10-10,16710343,35.13115017219077
CMCSA,2012-10-11,14023801,35.35198834813247
CMCSA,2012-10-12,12002747,35.67359437460907
CMCSA,2012-10-15,11803802,36.20627366472554
CMCSA,2012-10-16,9743691,36.7668101548228
CMCSA,2012-10-17,10126615,37.08431655639251
CMCSA,2012-10-18,13998479,37.33319609120521
CMCSA,2012-10-19,14774857,36.96018555681124
CMCSA,2012-10-22,10542929,36.98506238962991
CMCSA,2012-10-23,14040679,36.31805251285225
CMCSA,2012-10-24,12815581,36.60969871746848
CMCSA,2012-10-25,10891478,36.4685678372549
CMCSA,2012-10-26,23691656,37.38787704748864
CMCSA,2012-10-31,16248655,37.44437657843059
CMCSA,2012-11-01,12077908,37.62986341515136
CMCSA,2012-11-02,14147895,37.76238615751006
CMCSA,2012-11-05,13215417,37.16050392067324
CMCSA,2012-11-06,13631488,37.34418035579786
CMCSA,2012-11-07,17384215,36.53802099278046
CMCSA,2012-11-08,11583533,36.45855412694767
CMCSA,2012-11-09,12222572,36.11016262407443
CMCSA,2012-11-12,8355026,36.10452523241059
CMCSA,2012-11-13,12542918,36.37278585301705
CMCSA,2012-11-14,13575995,35.70002015059468
CMCSA,2012-11-15,11605249,35.24278048088134
CMCSA,2012-11-16,15991467,35.29406697961497
CMCSA,2012-11-19,10693715,35.83334687894138
CMCSA,2012-11-20,11088332,36.35872653030922
CMCSA,2012-11-21,5981013,36.4385495475932
CMCSA,2012-11-23,3661526,36.7655649540262
CMCSA,2012-11-26,7104098,36.65911711220166
CMCSA,2012-11-27,8589095,36.4561255521882
CMCSA,2012-11-28,13243758,36.32012482104724
CMCSA,2012-11-29,11494749,36.74661219073074
CMCSA,2012-11-30,12066202,37.03407208944918
CMCSA,2012-12-03,8412552,37.1682251341076
CMCSA,2012-12-04,10301555,37.1427445541992
CMCSA,2012-12-05,11377070,36.9880334551594
CMCSA,2012-12-06,8269010,37.08172803241263
CMCSA,2012-12-07,11829601,37.02142873554502
CMCSA,2012-12-10,9237060,37.31708847713535
CMCSA,2012-12-11,11709445,37.35327515307899
CMCSA,2012-12-12,9886233,37.48812956055356
CMCSA,2012-12-13,10663473,37.00947150289846
CMCSA,2012-12-14,12331927,36.601115393786
CMCSA,2012-12-17,15027134,37.23638715219306
CMCSA,2012-12-18,13814864,37.91794796560403
CMCSA,2012-12-19,13655942,38.05475644759677
CMCSA,2012-12-20,11542350,38.04329141663432
CMCSA,2012-12-21,26157229,37.30252142916591
CMCSA,2012-12-24,3400433,37.29634838209881
CMCSA,2012-12-26,8658964,37.21489993279882
CMCSA,2012-12-27,13437982,36.77690957167268
CMCSA,2012-12-28,7580424,36.77624199296421
CMCSA,2012-12-31,13385102,36.88915653164197
COST,2012-01-03,2344423,84.66517957059207
COST,2012-01-04,2281246,84.33179435864436
COST,2012-01-05,3590494,82.69212858873158
COST,2012-01-06,3397524,81.83821028144745
COST,2012-01-09,4798215,79.32279403885643
COST,2012-01-10,3647548,79.38220206049772
COST,2012-01-11,2415546,79.58603593863725
COST,2012-01-12,2502822,80.15922771891644
COST,2012-01-13,2660305,80.09124107938604
COST,2012-01-17,2747762,81.20899145836782
COST,2012-01-18,2418043,81.42031722631383
COST,2012-01-19,1993931,81.39305486198013
COST,2012-01-20,2304375,81.31840353830299
COST,2012-01-23,1916714,81.63873730522457
COST,2012-01-24,1642877,81.62375774429225
COST,2012-01-25,2558289,82.17132688056591
COST,2012-01-26,1952583,82.33541274484864
COST,2012-01-27,2312026,81.77228700617066
COST,2012-01-30,1973466,81.3884479616307
COST,2012-01-31,1868980,81.70715785517874
COST,2012-02-01,3036218,83.43232383723847
COST,2012-02-02,4697954,85.26729641734758
COST,2012-02-03,2348400,85.42382884412113
COST,2012-02-06,1387070,84.98699426503943
COST,2012-02-07,1574842,84.65498699496067
COST,2012-02-08,1662625,84.11346666366583
COST,2012-02-09,1317248,84.35640452396304
COST,2012-02-10,1699686,83.87079205333815
COST,2012-02-13,1556202,83.73210239553809
COST,2012-05-16,2155726,84.95249037927202
COST,2012-05-17,2023914,84.40482921469741
COST,2012-05-18,3153010,83.2279100868336
COST,2012-05-21,1599271,83.51954373603712
COST,2012-05-22,2244880,83.56335855112916
COST,2012-05-23,2915712,82.84450907422611
COST,2012-05-24,3558104,84.46822884192366
COST,2012-05-25,2379533,84.42058423750811
COST,2012-05-29,3151354,86.08704721718378
COST,2012-05-30,3113670,86.06702909300539
COST,2012-05-31,3564460,86.32997068030781
COST,2012-06-01,3096108,85.55155023500988
COST,2012-06-04,2404376,85.9302813318576
COST,2012-06-05,2142518,86.63843290084677
COST,2012-06-06,2187023,87.49110522418479
COST,2012-06-07,1911140,88.31072437966205
COST,2012-06-08,1889054,88.7646705772812
COST,2012-06-11,1569472,88.58781326084937
COST,2012-06-12,1823800,88.20180938201278
COST,2012-06-13,1405831,87.86936439018902
COST,2012-06-14,3116444,89.57961710346177
COST,2012-06-15,3920101,91.10412739520959
COST,2012-06-18,1570851,91.7873945469126
COST,2012-06-19,1821392,91.92642336999842
COST,2012-06-20,1929612,91.3817512890412
COST,2012-06-21,2631671,91.39247448991422
COST,2012-06-22,1543122,90.96014279648165
COST,2012-06-25,1592571,90.86301396866841
COST,2012-06-26,2598256,91.43586150190114
COST,2012-06-27,2087515,91.52938669947011
COST,2012-06-28,4414908,92.0938035238221
COST,2012-06-29,3437555,94.60589792855308
COST,2012-07-02,2279491,94.68564810617539
COST,2012-07-03,1120879,94.30686456122831
COST,2012-07-05,1903114,94.10484867766024
COST,2012-07-06,1721957,93.8582593519045
COST,2012-07-09,1549185,93.63575381045685
COST,2012-07-10,1904115,94.07746837849845
COST,2012-07-11,2074753,94.169872320925
COST,2012-07-12,1895111,93.84083739317774
COST,2012-07-13,1510262,94.47652684179916
COST,2012-07-16,1313842,94.93346499891939
COST,2012-07-17,1767900,95.76435144694534
COST,2012-07-18,1788304,96.0522884257103
COST,2012-07-19,1602228,95.73815308225424
COST,2012-07-20,2024355,95.8487365760657
COST,2012-07-23,1546901,94.21363481272213
COST,2012-07-24,1278762,93.92239399876263
COST,2012-07-25,1462286,93.71759410731708
COST,2012-07-26,1576597,95.7581199344997
COST,2012-07-27,1564670,97.09522125925926
COST,2012-07-30,1838239,96.68620297201478
COST,2012-07-31,1361883,96.2190720591634
COST,2012-08-01,2837654,96.48687403980531
COST,2012-08-02,1373314,95.67189654010113
COST,2012-08-03,1371471,97.05041714555989
COST,2012-08-06,1071384,96.75681098084073
COST,2012-08-07,1705594,96.23454792083167
COST,2012-08-08,1369590,95.71639973892961
COST,2012-08-09,1006960,95.41658425553321
COST,2012-08-10,1274541,94.91881576773281
COST,2012-08-13,830443,95.34217361836896
COST,2012-08-14,1187400,95.6175542998478
COST,2012-08-15,1082284,96.47529538865284
COST,2012-08-16,1638043,96.20271195863623
COST,2012-08-17,1520576,96.17093608299595
COST,2012-08-20,684339,95.85899800163132
COST,2012-08-21,1256440,95.63381003667482
COST,2012-08-22,843228,95.52626327606737
COST,2012-08-23,1155674,95.00262547332186
COST,2012-08-24,1257400,95.67889586420436
COST,2012-08-27,1112075,96.49038775383083
COST,2012-08-28,927055,96.79889962473732
COST,2012-08-29,1494645,96.74117086831866
COST,2012-08-30,2426382,98.31421430893252
COST,2012-08-31,1692828,98.26506174242425
COST,2012-09-04,1184881,97.92368201857586
COST,2012-09-05,1156475,98.12689127799085
COST,2012-09-06,1462532,99.55151182930656
COST,2012-09-07,936652,99.53136821842784
COST,2012-09-10,1288622,100.3024926320462
COST,2012-09-11,1627175,99.71993569394691
COST,2012-09-12,1770520,100.462103409001
COST,2012-09-13,1901820,101.9624395657057
COST,2012-09-14,3195285,102.4300208634843
COST,2012-09-17,1306808,102.3461192326733
COST,2012-09-18,1464064,101.9747169742878
COST,2012-09-19,1667207,102.0259172082858
COST,2012-09-20,1356568,102.3808444202636
COST,2012-09-21,3345965,102.8147552527036
COST,2012-09-24,1223776,102.5491922912815
COST,2012-09-25,1817283,102.2947440702223
COST,2012-09-26,1635119,101.4943705272256
COST,2012-09-27,1821033,100.6169452934749
COST,2012-09-28,1789019,100.1707826465364
COST,2012-10-01,1873565,100.9780487168397
COST,2012-10-02,2053243,99.943931959643
COST,2012-10-03,2796175,99.38150562575542
COST,2012-10-04,2051791,101.0856804138754
COST,2012-10-05,1193599,101.9515295637394
COST,2012-10-08,841072,101.3529490374873
COST,2012-10-09,1607219,100.4139591432171
COST,2012-10-10,5740119,103.0217578879488
COST,2012-10-11,4756603,99.84797403390375
COST,2012-10-12,7552652,97.33962237371234
COST,2012-10-15,4005283,97.28599684072753
COST,2012-10-16,3789853,97.01128709861025
COST,2012-10-17,4174036,96.71348925423574
COST,2012-10-18,2819063,96.51023537530267
COST,2012-10-19,3859879,95.10213249745647
COST,2012-10-22,3097876,94.66600975142326
COST,2012-10-23,3357159,95.05564610784039
COST,2012-10-24,4327777,95.82127098904343
COST,2012-10-25,2733818,96.19548981914134
COST,2012-10-26,2998814,96.8394083060162
COST,2012-10-31,3534725,98.20294325657895
COST,2012-11-01,2941492,97.85333804043235
COST,2012-11-02,2025159,96.77539934631335
COST,2012-11-05,2199422,97.04656985700797
COST,2012-11-06,2410287,98.88286689389449
COST,2012-11-07,2617823,97.32727771425519
COST,2012-11-08,2905403,95.64441822008419
COST,2012-11-09,2559469,95.52624140694569
COST,2012-11-12,1650248,95.69509382439811
COST,2012-11-13,2329179,96.09382770608069
COST,2012-11-14,3603231,95.14540657307715
COST,2012-11-15,2445454,95.13577988862838
COST,2012-11-16,3103807,95.5806567643743
COST,2012-11-19,2877424,96.06605167370236
COST,2012-11-20,1791628,96.80044919045757
COST,2012-11-21,1047004,96.81490307787969
COST,2012-11-23,671827,97.33505806119825
COST,2012-11-26,1565865,96.29531609035966
COST,2012-11-27,2428200,96.7573821291362
COST,2012-11-28,10409043,101.4632648921856
COST,2012-11-29,6359434,102.1163901309821
COST,2012-11-30,4999085,103.4531406287425
COST,2012-12-03,4270140,104.4336043903027
COST,2012-12-04,3851032,104.3750544502618
COST,2012-12-05,8476408,105.1101625566875
COST,2012-12-06,5061930,98.60802832526764
COST,2012-12-07,3094101,98.5893994761322
COST,2012-12-10,2317643,98.87331218656716
COST,2012-12-11,4024436,98.77753867839829
COST,2012-12-12,5390737,98.19762401191919
COST,2012-12-13,2715072,97.9579564377325
COST,2012-12-14,2160678,97.16939495349008
COST,2012-12-17,2848383,98.1871297064472
COST,2012-12-18,2906268,99.50178496467109
COST,2012-12-19,3153223,99.46008039792116
COST,2012-12-20,1973700,98.90855507468403
COST,2012-12-21,4167195,98.93098573301003
COST,2012-12-24,937889,99.42025084886818
COST,2012-12-26,1455401,98.63385447783398
COST,2012-12-27,2068305,97.79533558760762
COST,2012-12-28,1649301,97.37763283159028
COST,2012-12-31,2405080,97.96719545930111
CTSH,2012-01-03,2687933,66.07397288290868
CTSH,2012-01-04,1879754,65.61403675039602
CTSH,2012-01-05,3416135,66.66916653353533
CTSH,2012-01-06,2047606,66.625783736279
CTSH,2012-01-09,2140102,66.60565718216453
CTSH,2012-01-10,4548843,69.55046040083653
CTSH,2012-01-11,3068642,70.15253873369647
CTSH,2012-01-12,4576637,68.20153379353624
CTSH,2012-01-13,2201370,68.19736683212076
CTSH,2012-01-17,1985953,69.01294624290753
CTSH,2012-01-18,1978291,68.90316676408509
CTSH,2012-01-19,2030574,70.1628030355187
CTSH,2012-01-20,2348279,70.13177675494576
CTSH,2012-01-23,2579886,70.62221032332899
CTSH,2012-01-24,1485892,70.92873755958055
CTSH,2012-01-25,1661988,71.33779095468843
CTSH,2012-01-26,1388688,71.40986861008611
CTSH,2012-01-27,1111823,71.3474605252303
CTSH,2012-01-30,986969,70.82026043348917
CTSH,2012-01-31,1408588,71.5133684252678
CTSH,2012-02-01,2354881,73.0646145846029
CTSH,2012-02-02,1451935,72.84563042245534
CTSH,2012-02-03,1661673,73.54120886270492
CTSH,2012-02-06,2464699,72.45073198874825
CTSH,2012-02-07,3309015,72.1258233153333
CTSH,2012-02-08,6504296,70.72687789980732
CTSH,2012-02-09,2616858,70.86067393212406
CTSH,2012-02-10,2691751,69.96483722296962
CTSH,2012-02-13,1786252,70.52820530852608
CTSH,2012-05-16,3497688,60.81606100501264
CTSH,2012-05-17,3745262,60.00645346172599
CTSH,2012-05-18,5211716,59.8148619946009
CTSH,2012-05-21,3397972,60.86350437240375
CTSH,2012-05-22,2457050,60.99103349588719
CTSH,2012-05-23,2754077,60.435618680327
CTSH,2012-05-24,4087989,60.01071849533628
CTSH,2012-05-25,2207547,60.02996555248031
CTSH,2012-05-29,2091525,60.98464846117898
CTSH,2012-05-30,4729019,58.76375095493268
CTSH,2012-05-31,3499744,57.74861607420119
CTSH,2012-06-01,3407744,56.81460837550095
CTSH,2012-06-04,2163451,57.49056266666667
CTSH,2012-06-05,2312667,58.31459291109461
CTSH,2012-06-06,2624060,60.04839613855764
CTSH,2012-06-07,2372912,59.91482919104178
CTSH,2012-06-08,3261742,58.86775952967033
CTSH,2012-06-11,2794344,58.56296015389169
CTSH,2012-06-12,2261353,58.4667731252821
CTSH,2012-06-13,2931207,58.66064829155829
CTSH,2012-06-14,2647328,59.01062889773139
CTSH,2012-06-15,3477550,60.22088161210485
CTSH,2012-06-18,2416492,60.02534090060179
CTSH,2012-06-19,1791788,60.50081506892231
CTSH,2012-06-20,1943085,60.1049919875864
CTSH,2012-06-21,2531866,58.57154505552899
CTSH,2012-06-22,2018588,58.37599962209303
CTSH,2012-06-25,2530807,57.96888137420851
CTSH,2012-06-26,3714718,56.65177332613391
CTSH,2012-06-27,2134847,57.8934713985426
CTSH,2012-06-28,3775598,55.80778801550072
CTSH,2012-06-29,2643681,59.56298975474684
CTSH,2012-07-02,2192649,59.52666512044738
CTSH,2012-07-03,713513,59.70733460721868
CTSH,2012-07-05,1359469,60.13670237859267
CTSH,2012-07-06,3004923,57.57211418133511
CTSH,2012-07-09,1857091,57.3879402423415
CTSH,2012-07-10,2670902,56.75774102809707
CTSH,2012-07-11,2072098,56.55594690607013
CTSH,2012-07-12,6401345,54.85956914576644
CTSH,2012-07-13,2886008,56.805425
CTSH,2012-07-16,3137115,57.86068611616985
CTSH,2012-07-17,2058914,58.10826731393922
CTSH,2012-07-18,1521435,59.18878909966298
CTSH,2012-07-19,1728419,59.24849280933585
CTSH,2012-07-20,2562870,57.72836839975724
CTSH,2012-07-23,1962339,56.24556288189393
CTSH,2012-07-24,1903201,55.64999934499442
CTSH,2012-07-25,1993802,56.20825663928816
CTSH,2012-07-26,2169682,57.07127517589274
CTSH,2012-07-27,2783778,58.22820061460593
CTSH,2012-07-30,1997039,57.57588857594285
CTSH,2012-07-31,2684061,57.13045428231991
CTSH,2012-08-01,2192972,56.56626877499092
CTSH,2012-08-02,4615173,56.09810268427447
CTSH,2012-08-03,5044033,57.6221122147651
CTSH,2012-08-06,8856022,64.55218808835434
CTSH,2012-08-07,4229075,64.10251921193233
CTSH,2012-08-08,2134534,64.19117698231418
CTSH,2012-08-09,2350083,64.55188478397432
CTSH,2012-08-10,1626204,64.82478151911816
CTSH,2012-08-13,2014980,64.77960107203455
CTSH,2012-08-14,2009842,64.37035621171667
CTSH,2012-08-15,2015867,63.87534801667246
CTSH,2012-08-16,2426708,64.52717484161046
CTSH,2012-08-17,1903905,64.57010928511977
CTSH,2012-08-20,1848176,64.09475965258586
CTSH,2012-08-21,2341391,64.80393394213145
CTSH,2012-08-22,1312631,64.57469489806925
CTSH,2012-08-23,2019340,65.08181854471269
CTSH,2012-08-24,1427036,64.85136620819316
CTSH,2012-08-27,1296884,64.59454394316532
CTSH,2012-08-28,1135605,64.48051484631273
CTSH,2012-08-29,1233222,64.63354531883131
CTSH,2012-08-30,1338866,64.09052232843975
CTSH,2012-08-31,1641687,64.33198002632734
CTSH,2012-09-04,2083917,64.20425797897919
CTSH,2012-09-05,1955863,63.73753005542039
CTSH,2012-09-06,3043385,65.62765958711132
CTSH,2012-09-07,3521638,66.84988714313087
CTSH,2012-09-10,2571518,66.99296872595966
CTSH,2012-09-11,1596259,67.13709663966121
CTSH,2012-09-12,2996332,68.07535413204637
CTSH,2012-09-13,3223459,69.15923189754457
CTSH,2012-09-14,5308856,70.93802646383251
CTSH,2012-09-17,3092502,69.3648742472143
CTSH,2012-09-18,1667904,68.79569258157787
CTSH,2012-09-19,2608648,68.65510588678212
CTSH,2012-09-20,2075525,68.1401880952381
CTSH,2012-09-21,4014125,69.03275870948558
CTSH,2012-09-24,2572864,68.53539806658131
CTSH,2012-09-25,2004701,68.25339365876265
CTSH,2012-09-26,1786173,67.74240673844838
CTSH,2012-09-27,2050111,68.68802982711935
CTSH,2012-09-28,3220418,70.09302221811973
CTSH,2012-10-01,3520985,70.93313337815127
CTSH,2012-10-02,2355534,71.06348745123121
CTSH,2012-10-03,1698768,71.40522699576869
CTSH,2012-10-04,1190014,71.63423647562935
CTSH,2012-10-05,2044245,72.13506338916685
CTSH,2012-10-08,1337700,71.39385374891962
CTSH,2012-10-09,2390824,70.51521516085296
CTSH,2012-10-10,2206216,69.38170486960674
CTSH,2012-10-11,2103869,69.87411899619299
CTSH,2012-10-12,1935677,69.3026615236184
CTSH,2012-10-15,1692606,69.61699763028516
CTSH,2012-10-16,1217540,70.12955268332651
CTSH,2012-10-17,2974453,69.38977046677758
CTSH,2012-10-18,2657526,69.25209663185217
CTSH,2012-10-19,3823796,68.90848867914771
CTSH,2012-10-22,1785313,69.46277307429612
CTSH,2012-10-23,2219689,69.30692700281546
CTSH,2012-10-24,2190389,69.04214589423904
CTSH,2012-10-25,1747204,68.36708464519766
CTSH,2012-10-26,2947038,66.91775514723777
CTSH,2012-10-31,3842021,66.75682210816225
CTSH,2012-11-01,3451891,67.03409329690832
CTSH,2012-11-02,2799871,66.72844134075412
CTSH,2012-11-05,2677348,65.89517645875252
CTSH,2012-11-06,2735845,66.98390302533454
CTSH,2012-11-07,3971967,66.92456826314839
CTSH,2012-11-08,2841351,65.89272447985108
CTSH,2012-11-09,3395161,66.2343156942292
CTSH,2012-11-12,1691281,65.82170198509016
CTSH,2012-11-13,1858154,65.41165420560748
CTSH,2012-11-14,2920163,64.66340633702337
CTSH,2012-11-15,2656259,64.91754129203072
CTSH,2012-11-16,2966070,65.50495956902651
CTSH,2012-11-19,2289824,66.29260410167534
CTSH,2012-11-20,3436102,65.2075000440044
CTSH,2012-11-21,1187339,65.60411453048214
CTSH,2012-11-23,1086905,65.94543088815271
CTSH,2012-11-26,1948166,65.68367124109787
CTSH,2012-11-27,1780774,65.70396602056603
CTSH,2012-11-28,1783339,65.27493455435517
CTSH,2012-11-29,3035990,67.02138634972727
CTSH,2012-11-30,2889434,67.0099553332872
CTSH,2012-12-03,2785321,67.68631538039604
CTSH,2012-12-04,1519493,66.92582939472634
CTSH,2012-12-05,3790211,69.42786965209837
CTSH,2012-12-06,2834081,69.78523838374015
CTSH,2012-12-07,2172312,70.02845895068207
CTSH,2012-12-10,2423350,70.8014041374875
CTSH,2012-12-11,2986099,72.24660689961505
CTSH,2012-12-12,1689831,72.15074562764457
CTSH,2012-12-13,2171820,72.14637727452012
CTSH,2012-12-14,1842320,72.4791680705106
CTSH,2012-12-17,2241037,72.78929632381197
CTSH,2012-12-18,2407982,73.90984327115675
CTSH,2012-12-19,2209496,73.64971255868545
CTSH,2012-12-20,2824009,72.93759251754653
CTSH,2012-12-21,4913701,73.48602781131912
CTSH,2012-12-24,802936,73.18742876404495
CTSH,2012-12-26,966418,73.16020454233568
CTSH,2012-12-27,1575517,72.57992999132698
CTSH,2012-12-28,1138204,72.49066900564581
CTSH,2012-12-31,2198648,73.27991585521457
CTXS,2012-01-03,1968871,61.9921197582652
CTXS,2012-01-04,2594312,61.81192244809421
CTXS,2012-01-05,2575862,63.41388211744845
CTXS,2012-01-06,4024499,61.72859441349549
CTXS,2012-01-09,1422555,62.27524209135523
CTXS,2012-01-10,2265948,64.01742985917167
CTXS,2012-01-11,1714720,64.97060373900835
CTXS,2012-01-12,2308209,65.24362433700276
CTXS,2012-01-13,1888571,65.04195113507379
CTXS,2012-01-17,1584385,65.97643659202622
CTXS,2012-01-18,2354172,67.25903322383253
CTXS,2012-01-19,2965474,69.49416274407584
CTXS,2012-01-20,2795793,68.08342249971294
CTXS,2012-01-23,2205720,67.7493333706607
CTXS,2012-01-24,3638257,68.72070371151206
CTXS,2012-01-25,4859631,67.48846115026687
CTXS,2012-01-26,6081428,66.17444404068962
CTXS,2012-01-27,2547889,65.26424923719694
CTXS,2012-01-30,1650840,64.82160519757079
CTXS,2012-01-31,1307838,65.00800393673912
CTXS,2012-02-01,1735734,66.3451956012451
CTXS,2012-02-02,1726725,67.31691808413352
CTXS,2012-02-03,1739944,68.62740807555672
CTXS,2012-02-06,1864357,69.21021219203153
CTXS,2012-02-07,3033221,70.78120856167502
CTXS,2012-02-08,2446510,70.89466782568383
CTXS,2012-02-09,1559242,71.92628044692738
